title,content,publish_time,source,url,crawl_time,category
西海岸的团队精神，大连的青春风暴，这才是职业联赛真正的意义｜新民场外音,来源：滚动播报 （来源：上观新闻） 中超第28轮，争冠的激烈程度继续提升。榜首三强先后登场，却均踩了刹车。海港在先入一球的情况下，被山东泰山连扳三球，败走济南。成都蓉城做客青岛西海岸，直到补时才将比分扳平。最后亮相的申花，一度0比2落后大连英博，也是靠一粒点球，才避免主场输球的尴尬。 积分榜上，海港、蓉城与申花，排序未见变化，冠军归属可能真的要到最后一轮，才见分晓。2025赛季写下如此精彩的剧本，要感谢的，首先是上述三队。 若没有海港、蓉城与申花一整个赛季的你追我赶，联赛悬念恐怕早已提前揭晓。其中，海港虽然失去奥斯卡、巴尔加斯等多名冠军功臣，但全新阵容通过本赛季的磨合，保持攻势足球的理念，也重新获得争冠资格。经历伤病潮的申花，则通过阵容挖潜，保持对冠军的冲击力，并屡屡上演最后时刻逆转对手的“奇迹”。成都蓉城更是不易，凭借稳定的阵容，一年一个台阶，攀上了争冠的舞台。 同样要感谢的，是昨晚的山东泰山、青岛西海岸和大连英博。这几支球队均没有争冠或者保级的压力，按惯常思维，最后几轮完全可以作些调整。但面对实力高于自己的对手，尤其是青岛西海岸和大连英博，不但没有放松，反而奉献了赛季最出色的比赛之一。在多名主力停赛的情况下，西海岸众志成城，差点将成都蓉城拉下马。两大外援缺阵的大连英博则刮起青春风暴，与申花上演精彩对攻。正是他们的努力，拖住了争冠集团的脚步，也让联赛的悬念更加刺激。 新华社照片，武汉，2025年7月18日 7月18日，青岛西海岸队主教练邵佳一在场边指挥。 当日，在湖北武汉举行的2025赛季中国足球超级联赛第17轮比赛中，武汉三镇队主场1比1战平青岛西海岸队。 新华社记者 肖艺九 摄 与成都蓉城的平局后，西海岸主帅邵佳一特地祝贺了球队，因为他们打出了个性，即便是平时出场不多的队员，也和主力一起，凝聚成真正的团队。 这恐怕就是职业足球真正的意义。当每一支球队、每一家俱乐部，都将职业精神奉为立身之本时，我们联赛的整体水准怎么可能不提高，中国足球怎么可能一直徘徊不前？ 原标题：《西海岸的团队精神，大连的青春风暴，这才是职业联赛真正的意义｜新民场外音》 栏目编辑：黄永顺 题图来源：新华社 图片来源：新民晚报 张龙 来源：作者：新民晚报 金雷,2025-10-27 07:25:08,网易新闻,https://www.163.com/dy/article/KCS1QCNF05568W0A.html,2025-10-28 08:22:32,体育
数字引擎轰鸣全年：2025年虚拟F1中国公开赛的破圈之路,3月18日，在久事大厦会议中心，一场战略合作签约仪式为全国最重磅的虚拟赛车盛宴按下了启动键。久事智慧体育与宁波银行上海分行正式携手，共同宣布2025虚拟F1中国公开赛将于3月21日在F1中国大奖赛现场扬帆起航。 于是，3月的上海国际赛车场，真实F1引擎的轰鸣与虚拟赛道的电子音浪交相辉映——毗邻主赛道的虚拟F1展台，不仅成为2025虚拟F1中国公开赛的“启动引擎”，更成为F1中国大奖赛22万名到场观众的“第二赛场”。 本次展台打造了多重高参与度互动场景：由专业模拟器组成的“飞行圈挑战区”提供1:1的赛事物理反馈，日均吸引逾千名观众体验；每日FAN GP速通赛通过扭蛋盲盒、模拟器大奖等激励，参与率再创新高。这场“线下体验+线上报名”的联动，实现了传统F1赛事与虚拟IP的流量互哺，更让虚拟F1从“高端精英”走向“大众参与”。 通过将虚拟F1体验植入真实F1赛事场景，此举成功地将最核心的赛车爱好者转化为虚拟赛事的第一批关注者和参与者。当一位体验者在模拟器上做出完美过弯，看到自己的名字登上排行榜时，其感受到的不仅是游戏的乐趣，更是一种与专业车手“同场竞技”的荣誉感。宁波银行上海分行的品牌形象，也随着这份激动人心的体验，深深烙印在每一位体验者心中，与“速度”、“精准”、“未来”等关键词紧密相连。 8月30日，随着贵阳国际会议展览中心的虚拟格子旗挥落，2025虚拟F1中国公开赛的核心赛事圆满收官。这场首次落地贵阳的赛事，以中国数博会官方活动为契机，成为“赛事西进”战略的标杆实践。 通过层层海选，10支全国顶尖车队汇聚贵阳，角逐最后的冠军。最终，极限巅峰领航者车队的唐天宇以平均238km/h的虚拟时速夺冠，其成绩直接获得MetaSVS总决赛晋级资格，展现了中国虚拟F1的顶尖竞技水平。 本届赛事秉持“竞技专业化与参与大众化并行”的理念，通过领先数字技术打造沉浸式体验、设置“精英赛+全民赛”双轨制等亮点，点燃了贵阳市民对虚拟F1中国公开赛的热情。 依托贵阳的大数据基建，赛事实现了“AI+体育”的技术突破——实时数据交互系统将赛道延迟控制在20毫秒内，数字孪生技术精准复刻了全球12条经典赛道。赛事更联动当地文旅资源，通过“参赛证变消费凭证”模式，直接带动周边消费超过千万元（数据来源于贵阳市体育局2025年9月复盘报告），实现了“赛事IP+区域经济”的双向赋能。 在全球数字经济加速重构产业格局的当下，数字体育作为体育与科技深度融合的战略性新兴领域，已成为推动体育强国建设、助力竞技体育和全民健身事业发展、激活经济增长新动能的核心引擎。 作为赛事官方赞助商，宁波银行上海分行通过金融保障与资源联动，为虚拟F1全年的顺利推进提供了支持。电竞和虚拟体育是数字化时代体育精神的全新延续，为品牌提供了与年轻消费者深度互动的绝佳平台。通过此次战略合作，宁波银行上海分行将融入上海建设“全球电竞之都”的战略布局，拓展品牌影响力，助力城市新经济、新文化的繁荣。 从上海展台的火种播撒，到贵阳赛场的全民狂欢，2025虚拟F1中国公开赛的成功，核心在于赛事运营的专业度、技术创新的突破力与区域资源的整合力。这场赛事不仅证明了虚拟体育能打破地域与参与门槛的限制，更展现了“体育IP+数字技术”的巨大潜力，成为中国虚拟赛车领域的“王冠明珠”，也为后续虚拟体育赛事的全国布局提供了可借鉴的范本。,2025-10-24 15:35:20,网易新闻,https://www.163.com/dy/article/KCL66IUA05299B1S.html,2025-10-28 08:22:34,体育
盘点本赛季ATP500赛冠军（上）： 西西捅破窗户纸马哈奇生涯首冠,随着两项男子500赛的同步结束，也意味着今年所有的500赛已经全部落下帷幕，是时候对今年的500赛进行一番全面总结了。且看每项赛事的冠军，以及其所赢下的对手的时任排名。因为篇幅的关系，今天先为大家带来上半部分。 达拉斯:沙波瓦洛夫 (55 凯茨曼诺维奇、4弗里茨、25马哈奇、9保罗、5鲁德) 达拉斯站是今年由250赛事新升级的两站赛事之一，我国球员吴易昺曾在几年前拿到过该项赛事的冠军。在首届升级后的赛事中，昔日的天才少年沙波瓦洛夫把握住机会，他在五场比赛中战胜了包括美国本土一哥弗里茨、二哥保罗，以及三届大满贯亚军鲁德在内的多位高手，最终问鼎职业生涯迄今为止最重要的冠军。 其实虽然沙波从在斯德哥尔摩拿到生涯首冠再到第二冠，期间间隔了很长一段时间，但他这次的爆发确是由来已久，从上赛季末开始，加拿大人接连拿到三冠，让他当时在同一时间段夺冠次数堪与双子星看齐。 鹿特丹:阿尔卡拉斯 (84范德尚舒尔普、317瓦瓦索里、44佩-马丁内斯、21 胡尔卡奇、8德米纳尔) 平心而论，阿卡的夺冠路途中，所经历的对手平均排名并不算特别高，但这是他首次在室内硬地赛事中夺冠，重要性不言而喻。相信有了这个冠军，会让其在接下来的巴黎大师赛和年终总决赛有着更加强大的信心。 多哈:卢布列夫 (48布勃利克、39博尔热斯、8德米纳尔、23阿利亚西姆、16德雷珀) 同样是一项升级后的赛事。昔日的500赛之王，展现了自己的风采，所击败的对手排名全部位列世界前50。不过，这也是卢布列夫本赛季的为数不多的亮点之一。即便是在萨芬执教后，尤其是在大赛中的表现，反而是一年不如一年。 里约热内卢:巴埃斯 (137 布鲁查加、46纳沃内、125曾俊欣、91卡拉贝利、60米勒) 红土名将巴埃斯继续在自己的荣誉库里添砖加瓦，善于在此领域夺冠的他，击败的名将不多，但重要的是冠军和奖金又到账了。 迪拜:西西帕斯 (35 索内戈、24哈恰诺夫、30贝雷蒂尼、47 格里科斯普、21阿利亚西姆) 同样是一个颇具意义的冠军，希腊人在苦等多年后终于拿到个人首座500赛冠军奖杯。值得一提的是，他决赛战胜的对手，正是当年在其手中拿到首个巡回赛冠军的阿利亚西姆。这算不算是一种轮回？ 阿卡普尔科:马哈奇 (54门希克、76阿尔特迈尔、83勒纳-钱、42中岛布兰登、48达维多维奇) 职业生涯首冠就是500赛冠军！马哈奇成功追上了昔日穆塞蒂等人的脚步，一举成为当时排名最高的捷克球员，在已经成名后也终于在一流球员行列中站稳了脚跟。 慕尼黑:兹维列夫 (40米勒、68阿尔特迈尔、37格里科斯普、77毛罗然、15 谢尔顿) 算是兹维列夫在澳网拿到亚军后，本赛季迄今为止不多的亮点。在家乡赛事中，他没有辜负本土观众的期待，再次笑纳冠军。 巴塞罗那:鲁内 (234拉莫斯、35巴埃斯、10鲁德、27 卡恰诺夫、2阿尔卡拉斯) 这是阿卡本赛季打进决赛丢掉的为数不多的冠军之一，虽然有身体方面的原因，但鲁内状态神勇一路连克各路红土豪强也是不争的事实。 汉堡:科博利 (235 萨奇科、26达维多维奇、57阿古特、55埃切韦里、17卢布列夫) 这位意大利小生在赛季中断打出一波流，除了挺进温网八强外，还拿到了包括生涯最高级别赛事在内的多个冠军。（来源：网球之家 作者：罗城七爷）,2025-10-27 22:34:40,网易新闻,https://www.163.com/dy/article/KCTLRM1E05298CTE.html,2025-10-28 08:22:36,体育
斯诺克北爱赛16强：斯佳辉领衔中国4人，希金斯、墨菲在列,10月23日，斯诺克北爱尔兰公开赛的16强全部决出，4名中国选手进入到16强。 斯佳辉在比赛中4-0击败了马奎尔，其中第四局他追到了延分，最终争黑取胜。他下一轮的对手是希金斯。 周跃龙是4-2击败了大卫-格雷斯，全场比赛有3杆50+的表现，他下轮对战阿里-卡特。 贺国强在德比战里4-2击败了吴宜泽，他打出了4杆50+，吴宜泽2杆50+。下轮比赛对阵凯伦-威尔逊。 袁思俊4-2击败了龙泽煌，他下轮对战汤姆-福德。 特鲁姆普、马克-艾伦、墨菲均进入到16强。,2025-10-23 09:30:12,网易新闻,https://www.163.com/dy/article/KCHVCILM0549BAP0.html,2025-10-28 08:22:38,体育
首发20分钟得1分！男篮国手打西乙都不敢出手，或提前解约回CBA,在今夏跟随中国男篮出征亚洲杯之前，余嘉豪当时已经签约了西甲毕尔巴鄂，不过他在首个赛季会被租借至西乙，所以这两支西班牙球队，都很关注余嘉豪在国家队的表现。而看到余嘉豪在国家队基本上就被当作蓝领来使用，这两支球队心里多少也有些落差，尤其是余嘉豪新赛季要加盟的西乙球队Alega Cantabria，更是如此。 虽然在此前的西乙季前赛上，余嘉豪场均得到12.5分7.8篮板，但到了正式的常规赛，余嘉豪彻底沦为一名做苦工的蓝领内线。最近一场西班牙杯首轮的比赛中，Alega Cantabria以92比94被一支西丙球队绝杀，余嘉豪在打了20分钟的情况下，没有出手，仅靠罚球拿到1分，得分为首发五虎最少，不过他还是在这场比赛中抢下7个篮板。 而在西乙的常规赛，余嘉豪打了4场比赛，在场均17分钟的上场时间里，得到4.2分3.2篮板，虽然在揭幕战他拿到9分3篮板，但之后几场比赛，余嘉豪的上场时间均不足20分钟，且得分均只有个位数。这也让球迷不禁开始吐槽起来：“去了以后真就是‘篮球得1分不容易’”、“国家队替补中锋，打个西乙都成这数据了？” 其实像余嘉豪这样的传统内线，此番选择旅欧，最终只能被当成一名蓝领内线来使用，既在情理之中也在意料之外。情理之中是因为他在CBA就是这样的打法，但意料之外则是他在西乙联赛都没法打上一个核心位置，真要下赛季回到西甲的毕尔巴鄂，很有可能直接捞不到上场时间，遭到弃用。 诚然赛季才刚刚开始，但如果赛季初余嘉豪在球队就是这样的定位，那么随着赛季的深入，他被弃用的概率会越来越大。如果在西乙都打不上核心轮换，去证明自己的价值，那么此前签下余嘉豪的西甲球队毕尔巴鄂，也很有可能与他提前解约，所以余嘉豪这次旅欧征程，很有可能会提前结束。 理想很美好但现实却很骨感，如果在这样高水平的联赛没办法得到历练，且薪资还跟CBA天差地别，届时心理落差极大的余嘉豪，大概率还是会选择继续回到CBA。而作为一名国手，打个西乙联赛都不受重用，这是否是中国篮球的悲哀呢？,2025-10-23 10:43:20,网易新闻,https://www.163.com/dy/article/KCHREEFS05299654.html,2025-10-28 08:22:41,体育
孙杨严寒天气参加军训：赛场如战场 我们都是战士,网易体育11月27日报道： 北京时间11月27日，已经恢复训练全力备战东京的孙杨，在社交网络发布了自己参加军训的照片，并发表了感言。 尽管已经是冬天，北京的气温最低已经到了零下，但孙杨在室内参加了军训，他写道：“站军姿，敬军礼，天气很冷心很热。赛场如战场，军人的精神让我们更加顽强，我们都是战士，加油！” 在结束于11月15日在瑞士举行的药检争议事件听证会后，孙杨于11月22日回到北京，并在休整不到1天后开始系统训练。,2019-11-27 07:52:39,网易新闻,https://sports.163.com/19/1127/07/EUVMFJG900058782.html,2025-10-28 08:22:43,体育
后卫线独一档！广东“暴力双能卫”打成大腿，这可是徐杰的接班人,北京时间10月25日，CBA联赛的休赛期还没有结束。在刚刚结束的全国U17青少年篮球联赛中，阵容豪华的广东U17男篮以94-87有惊无险地战胜了广州龙狮青年队，取得三连胜并打进四强。此战，广东队的主力控卫谈仁凯继续发挥不错，全场比赛出战19分钟得到15分5助攻2篮板1抢断的数据。作为广东队的青训后卫，谈仁凯已经能够在各阶级的青年队比赛中独当一面，未来有机会成为广东男篮征战CBA联赛的又一后场优势。 据悉，广东U17男篮在上一场比赛击败了强势的沈阳二中后，已经展现出了冠军热门球队的实力。在内线与锋线都被压制的情况之下，广东队的传统优势后卫线再度成为了胜负的关键所在。其中，广东青训后卫谈仁凯疯狂砍下33分8篮板2助攻2抢断的数据，成为了球队能够赢得比赛的最大资本与筹码。作为广东省实验中学的冠军后卫，谈仁凯虽然没有何文炜、王洪泽这样一阵的MVP实力，但也是球队能够夺得CHBL总冠军的关键所在。如今，广东U17男篮由谈仁凯单核带队，后者也在比赛中展现出了自己超强的得分能力。 虽然没有何文炜与杨溢的进攻能力，但是谈仁凯是实打实能够硬解对手的暴力双能卫。在徐杰与胡明轩还有5年左右巅峰时期的情况之下，广东队主教练杜锋都不太可能会扶正杨溢与何文炜。而谈仁凯未来加盟广东男篮一队的时间，正好能接班徐杰。谈仁凯的得分能力甚至比同期的徐杰与胡明轩更强，这样的属性必然能够在未来广东队拥挤的后卫线中占得一席之地。杨溢与何文炜两人虽然也有很强的个人能力，但是其个人优势基本都被徐杰覆盖。反而是谈仁凯的个人特点几乎与徐杰完全不同，这也是未来广东队可能会重用的主要原因。 对于广东队来说，目前在后卫线上已经展现出了源源不断青训力量。随着谈仁凯的崛起，广东队甚至可以考虑交易杨溢与何文炜换来其他位置的即战力。因为，现阶段的广东队在内线环节还有很大的压力。一旦天赋中锋徐昕无法在广州队练级期间打出来，那么未来杜锋就没有了足尺寸的本土五号位。而锋线上，虽然崔永熙具备很强的实力且足够年轻，但是另一名青训冠军锋线夏振峰已经被交易离队。在这样的情况之下，倘若崔永熙出现了伤病的问题，那么广东队也可能会非常被动。 总之，目前的广东队在后卫线上的优势已经是全联盟独一档的存在，谈仁凯的横空出世让朱芳雨和杜锋有了交易杨溢与何文炜的筹码。未来，广东队必然能够凭借后卫线的优势冲击CBA总冠军，而谈仁凯有可能是未来徐杰最理想的接班人。,2025-10-25 13:01:41,网易新闻,https://www.163.com/dy/article/KCNG94IA05498TKN.html,2025-10-28 08:22:45,体育
2025-2026赛季CBA联赛 山西汾酒男篮赛程发布,2025-2026赛季CBA联赛常规赛赛程正式公布。本赛季常规赛共42轮，12月12日，山西汾酒男篮迎来新赛季揭幕战，客场挑战浙江广厦。 同时，我们为广大球迷朋友准备了赛程日历，具体操作方式如下： IOS：复制整段链接 → 用Safari浏览器打开 →「订阅」→「添加」到日历。 Android：复制整段链接到系统自带浏览器 → 下载文件 → 打开方式选择用「系统自带日历」 →「保存」至日历。 IOS链接： webcal://p208-caldav.icloud.com.cn/published/2/ODkxODQ5Mzk0ODkxODQ5M8-PCYmCMSW6T0eb45AVp3_hyRh0_TIqYP0XPMm24Kc1UVRUAX3IUbCnLpOvQjag1uyuUiY1drz2JWzNdyPfQFQ Android链接： p208-caldav.icloud.com.cn/published/2/ODkxODQ5Mzk0ODkxODQ5M8-PCYmCMSW6T0eb45AVp3_hyRh0_TIqYP0XPMm24Kc1UVRUAX3IUbCnLpOvQjag1uyuUiY1drz2JWzNdyPfQFQ,2025-10-22 11:06:38,网易新闻,https://www.163.com/dy/article/KCFIGDJ40552IJXS.html,2025-10-28 08:22:47,体育
曝国足下个月有2场热身赛！过招2支世界杯参赛队，与卡纳瓦罗重逢,国足新帅还没有官宣，但有权威媒体透露，国足将在11月份与两支世界杯参赛球队过招。比赛地点将安排在浙江杭州！消息一传出，也是引来了球迷以及媒体的热议和关注。 咱们先来说说国足选帅的情况！从9月5日中国足协发布招聘公告以来，已经有一个多月的时间了！中国足协在9月20日收到了50多份简历。随后国足选帅组放弃休假，在国庆节期间缩减到10份左右的目标人选。而在近日，选帅组工作结束。中国足协已经锁定了两个目标。目前就等待领导的核准。很显然，国足新帅也即将要官宣了！究竟是谁？答案很快揭晓！ 国足新帅迟迟没有确认，球迷也是颇有微词，因为10月份的国际比赛日，中国男足并没有进行热身赛，也因此错过了一次历练的机会。而11月份的热身机会，国足不能再错过了！因此有媒体透露，将会在11月份与两支世界杯参赛队进行热身！这两支世界杯参赛队是谁呢？他们就是沙特男足和乌兹别克斯坦男足。 沙特男足算得上是中国男足的苦主！此前的18强赛上，中国男足主客场遭沙特男足双杀！其实在主场，咱们完全有机会拿下对手的！当时中国男足凭借乌龙球取得了1-0领先。随后沙特男足有一名球员被红牌罚下。多一人出战的中国男足，在上下半场的尾声，被沙特男足利用角球机会破门。最终中国男足1-2被逆转。客场咱们也只是1球小负对手！ 至于说乌兹别克斯坦男足，他们现在的实力很强！他们在18强赛上，更是力压晋级热门卡塔尔男足，以小组第二晋级世界杯决赛圈。而这也是乌兹别克斯坦男足首次进入世界杯决赛圈。 值得一提的是，现在的乌兹别克斯坦男足主教练是咱们的熟人前广州队主教练卡纳瓦罗。早些时候，卡纳瓦罗一度被传出成为中国男足新帅的热门人选。没有想到的是，乌兹别克斯坦足协率先出手，锁定了卡纳瓦罗。国足将与卡纳瓦罗重逢，不得不承认这也是一种缘分！ 能够与两支世界杯参赛球队热身，对于中国男足来说，机会难得！早些时候，韩国媒体曾经发文表示，中国男足太差了，连热身赛的对手都找不到。现在两支世界杯参赛队与中国男足热身。韩国媒体也被打脸了！当然，与沙特或者乌兹别克斯坦男足进行比赛，输球的概率高！甚至很可能大比分告负。但这对于中国男足来说，想成长是必须要经历的！你赞同吗？,2025-10-27 10:50:18,网易新闻,https://www.163.com/dy/article/KCSDC17G05564VMR.html,2025-10-28 08:22:50,体育
保级军团“缩水”！深圳武汉将上岸，海牛保命3分，梅州亚泰悬了,青岛海牛客场逆转战胜北京国安，让保级形势再一次发生巨大变化。在只剩2轮的情况下，青岛海牛逃离降级区，分别以1分、2分的优势领先梅州客家、长春亚泰。 27轮之后，武汉三镇以25分排名第12位，深圳新鹏城（23分）、梅州客家（20分）分别排名第13、第14位，青岛海牛、长春亚泰同积18分，后者以净胜球劣势垫底。 在第28轮，深圳新鹏城客场2比1战胜武汉三镇。在连续战胜北京国安、武汉三镇之后，深圳新鹏城几乎完成了保级的目标。 梅州客家则在主场1比4负于云南玉昆，长春亚泰则在以2比0的比分领先的情况下，最终2比2战平天津津门虎，错失了至关重要的2分。 青岛海牛客场对阵北京国安，则是颇受关注的一战。如果青岛海牛无法客场战胜北京国安的话，那么深圳新鹏城将提前2轮成功保级。 然而，法比奥早早破门之后，萨里奇打入点球帮助青岛海牛扳平比分。在再次为国安取得领先之后，萨里奇梅开二度，韦林顿打入1球。青岛海牛神奇地以4比2战胜北京国安 28轮之后，深圳新鹏城以26分排名第12位，武汉三镇以25分排名第13位，距离保级只有一步之遥。 在只剩2轮的情况下，降级名额大概率将在青岛海牛（21分）、梅州客家（20分）、长春亚泰（19分）。然而，在客场战胜国安之后，青岛海牛已经掌握了主动权。,2025-10-26 21:46:31,网易新闻,https://www.163.com/dy/article/KCR0MI320552LYH5.html,2025-10-28 08:22:52,体育
费迪南德：卡塞米罗的状态确实有提升，仿佛已到达了昔日巅峰,费迪南德在《费迪南德播客》中对曼联球星卡塞米罗大加赞赏，同时也在这一过程中重申了他与卡拉格的争论。 费迪南德表示：“他建立了一个辉煌的职业生涯，五次赢得欧冠冠军，靠的就是成为球队的粘合剂，连接后防线和中场的关键人物，填补空缺。” “他不需要满场飞奔，也不需要成为创造者。他的职责是清理残局，干脏活累活，统领一片区域。而最近我们看到的正是这样的表现，仿佛看到了昔日巅峰的卡塞米罗。” 费迪南德随后提到了去年与卡拉格的争论，当时这位利物浦传奇暗示卡塞米罗应该退役，因其状态低迷。 “这让我回想起卡拉格所说的‘离开足球’的话，”费迪南德补充道，“我当时就觉得这种说法非常不尊重人，尤其是在谈论一位五次赢得欧冠冠军的球员时，他可能只是正处于适应新战术风格的阶段，看起来有些不适应而已。” “球员会失去信心，也会失去状态。但我认为这种说法为时过早，而且对于一位在足坛取得如此多成就的球员来说，这是极大的不尊重。” 当被共同主持乔尔-贝亚追问球队整体问题是否影响了卡塞米罗个人表现时，费迪南德补充道：“这是一个很重要的观点，有时你必须超越个体去看问题。” “我们总是喜欢找替罪羊，但有时你需要看看球队的整体表现，问问是球队的打法对球员产生了负面影响，还是球员本身的问题？” “通过观察战术调整后的效果，你可以看到像卡塞米罗这样的球员从中受益。虽然这还不是20场比赛的连续表现，所以我们不会过于激动，但从最近几场比赛来看，他的状态确实有提升（并且产生了影响）。” “没有坚韧、性格和职业道德，你不可能赢得五次欧冠冠军。现在，他成为了任何在这家俱乐部经历困难时期的球员的榜样。” 费迪南德与卡拉格最初的争论发生在2024年9月，当时这位利物浦名宿对卡塞米罗发起了尤为严厉的批评。 在利物浦以3-0大胜曼联后，卡拉格猛烈抨击了这位巴西中场，此前他曾表示：“趁足球还没抛弃你，赶紧离开足球——足球已经抛弃了他。” 当时费迪南德简直不敢相信自己的耳朵，随即起身捍卫这位备受指责的红魔球员。 在自己的播客中，费迪南德愤怒地说道：“我听到卡拉格说‘趁足球还没抛弃你，赶紧离开足球’，我觉得这种说法非常不尊重人。” “尤其是考虑到我的这位球员（卡塞米罗）赢得了那么多荣誉，仅仅因为他犯了一些错误就这么说他，我觉得这非常不公平。” “如果你看看对阵利物浦之前的两场比赛，他可以说是曼联的最佳球员。我觉得说他完了、结束了、太老了，未免太过简单。” “在我看来，他现在被要求做很多事，比如送出30码长传、控制节奏，这些从来不是曼联引进他的原因。” “他在皇家马德里时从未被要求做这些。他的任务是清理防守、保护防线、铲球拦截、填补空缺，然后把球交给其他人去组织进攻。” 【上咪咕独家看英超】,2025-10-28 07:25:19,网易新闻,https://www.163.com/dy/article/KCUK7G010549BAP0.html,2025-10-28 08:22:54,体育
队报：在阿什拉夫缺席比赛时，恩里克可能会让马金踢右后卫,当地时间10月27日，《队报》表示，面对扎巴尔尼和帕乔等球员的竞争，巴黎圣日耳曼队长马尔基尼奥斯选择以积极心态迎接挑战。恩里克依旧重视他的经验与稳定。 以下是《队报》的分析 在因伤缺席一个月后，巴黎圣日耳曼队长马尔基尼奥斯于当地时间周六（法甲第9轮）客场对阵布雷斯特的比赛中复出。现在，是他真正开启赛季的时刻。 作为上赛季欧冠夺冠的功臣之一，马尔基尼奥斯无疑是本赛季开局最为低调的球员之一。 到目前为止，他仅出场5场比赛，总计383分钟，在整个巴黎圣日耳曼的阵容中排名第17。这对一名队长来说显得有些反常，而这在一定程度上源于他9月22日客场对阵马赛（0-1）时遭遇的左股四头肌伤势。 他在周六对布雷斯特的比赛中重新登场，出场约20分钟：触球18次、1次成功对抗、1次抢断成功、1次丢球，全场表现平稳，主要是重新找感觉。这次复出尤为关键，因为另一名中卫扎巴尔尼最近连续表现平平。两人将在右中卫位置上展开激烈竞争。 在养伤期间，马尔基尼奥斯严格遵守恢复计划，坚持不懈地接受理疗训练，并逐步恢复合练。 31岁的他深知倾听身体信号的重要性，尤其是在巴黎圣日耳曼伤病频发的背景下。 不过，他仍然迫切希望重返赛场，与队友们一起真正开启新赛季。 随着俱乐部今夏以6300万欧元签下23岁的乌克兰中卫扎巴尔尼，并与其签约五年，马尔基尼奥斯早已预料到自己在中卫位置上的出场时间会减少。 但他也可能在右后卫位置上被启用——例如上个月客战马赛时，恩里克就曾让他客串边卫（那场比赛表现不理想）。 这也是俱乐部与教练组今夏讨论的选项之一，用于在阿什拉夫需要轮休（例如本周三客战洛里昂）或参加非洲杯时顶替出场。 这也让人想起马尔基尼奥斯刚加盟巴黎时的经历——那时他要与蒂亚戈-席尔瓦、大卫-路易斯等人竞争上场机会。 马尔基尼奥斯对此坦然应对，他友好地欢迎扎巴尔尼的到来。 在8月13日欧洲超级杯赛后，他甚至把自己的奖牌赠给了这位当时还未进入大名单的乌克兰新人。 “竞争可以有，但绝不影响团队精神”——这是他一贯的态度。 多年来，无论球队引进过哪位球员，马尔基尼奥斯始终稳居巴黎防线的重要位置。 尽管如今威廉-帕乔表现惊艳，但在恩里克眼中，马尔基尼奥斯依旧是球队在经验与精神层面的支柱。 马尔基尼奥斯自2020年起担任队长，且今年再次高票连任，这并非偶然。 不久前，小埃梅里就曾提到他的影响力：“我们的队长非常棒。他很会说话，会鼓舞大家，能量十足。能再次听到他的声音真让人安心。” 在巴黎普瓦西训练基地，人们形容他“既平和又充满活力”。 欧冠夺冠的成就似乎让他卸下了长期的压力，如今他更加轻松愉快，把一切都当作额外的享受。 这段时间，他常常打趣地称呼俱乐部员工为“欧洲冠军”，显然仍沉浸在成功的喜悦中。 不过，除此之外，人们也强调他依然“投入且专业”，即使这已经是他在巴黎的第13个赛季。 展望未来，随着2026年世界杯的临近，这位巴西国家队队长依然雄心勃勃，马尔基尼奥斯已为国家队出场101次，他希望能在职业生涯的最后阶段再创辉煌——为巴西队的球衣再添第六颗星。 至于自己在巴黎的未来，马尔基尼奥斯并不多想。 谈及此事时，他淡淡地说：“我不想踢到那个自己已经不再被需要的阶段。” 他深知，一切取决于他在球场上的表现。而他也很清楚——唯有持续高水平的竞技状态，才能真正拥有选择的自由。,2025-10-28 06:41:07,网易新闻,https://www.163.com/dy/article/KCUHMI3N0549BAP0.html,2025-10-28 08:22:56,体育
